CPI_YEAR,CPI_MM,CPI_REGN,CPI_VALUE
2002,1,서울,65.403
2002,2,서울,65.65
2002,3,서울,66.083
2002,4,서울,66.454
2002,5,서울,66.764
2002,6,서울,66.701
2002,7,서울,66.516
2002,8,서울,66.887
2002,9,서울,67.258
2002,10,서울,67.135
2002,11,서울,67.258
2002,12,서울,67.568
2003,1,서울,67.877
2003,2,서울,68.248
2003,3,서울,69.112
2003,4,서울,69.112
2003,5,서울,69.112
2003,6,서울,68.989
2003,7,서울,68.865
2003,8,서울,69.175
2003,9,서울,69.792
2003,10,서울,69.855
2003,11,서울,69.855
2003,12,서울,70.163
2004,1,서울,70.596
2004,2,서울,70.905
2004,3,서울,71.585
2004,4,서울,71.523
2004,5,서울,71.585
2004,6,서울,71.585
2004,7,서울,72.018
2004,8,서울,72.574
2004,9,서울,72.636
2004,10,서울,72.761
2004,11,서울,72.327
2004,12,서울,72.389
2005,1,서울,73.085
2005,2,서울,73.38
2005,3,서울,73.749
2005,4,서울,73.749
2005,5,서울,73.675
2005,6,서울,73.453
2005,7,서울,73.749
2005,8,서울,73.896
2005,9,서울,74.191
2005,10,서울,74.118
2005,11,서울,73.896
2005,12,서울,74.118
2006,1,서울,74.487
2006,2,서울,74.708
2006,3,서울,75.002
2006,4,서울,75.15
2006,5,서울,75.224
2006,6,서울,75.077
2006,7,서울,75.297
2006,8,서울,75.74
2006,9,서울,75.888
2006,10,서울,75.666
2006,11,서울,75.446
2006,12,서울,75.666
2007,1,서울,75.814
2007,2,서울,76.256
2007,3,서울,76.699
2007,4,서울,77.068
2007,5,서울,77.141
2007,6,서울,77.141
2007,7,서울,77.362
2007,8,서울,77.436
2007,9,서울,77.878
2007,10,서울,77.953
2007,11,서울,78.026
2007,12,서울,78.248
2008,1,서울,78.69
2008,2,서울,78.912
2008,3,서울,79.428
2008,4,서울,79.796
2008,5,서울,80.313
2008,6,서울,80.681
2008,7,서울,81.197
2008,8,서울,81.124
2008,9,서울,81.345
2008,10,서울,81.419
2008,11,서울,81.272
2008,12,서울,81.419
2009,1,서울,81.64
2009,2,서울,82.008
2009,3,서울,82.525
2009,4,서울,82.746
2009,5,서울,82.746
2009,6,서울,82.746
2009,7,서울,83.041
2009,8,서울,83.262
2009,9,서울,83.337
2009,10,서울,83.188
2009,11,서울,83.262
2009,12,서울,83.557
2010,1,서울,84.055
2010,2,서울,84.225
2010,3,서울,84.566
2010,4,서울,84.906
2010,5,서울,84.906
2010,6,서울,84.736
2010,7,서울,84.991
2010,8,서울,85.417
2010,9,서울,86.183
2010,10,서울,86.183
2010,11,서울,85.758
2010,12,서울,86.013
2011,1,서울,86.95
2011,2,서울,87.461
2011,3,서울,87.801
2011,4,서울,87.886
2011,5,서울,88.057
2011,6,서울,88.227
2011,7,서울,88.654
2011,8,서울,89.25
2011,9,서울,89.164
2011,10,서울,89.079
2011,11,서울,89.079
2011,12,서울,89.335
2012,1,서울,89.829
2012,2,서울,90.203
2012,3,서울,90.322
2012,4,서울,90.356
2012,5,서울,90.45
2012,6,서울,90.356
2012,7,서울,90.305
2012,8,서울,90.842
2012,9,서울,91.455
2012,10,서울,91.225
2012,11,서울,90.867
2012,12,서울,91.055
2013,1,서울,91.549
2013,2,서울,91.804
2013,3,서울,91.719
2013,4,서울,91.702
2013,5,서울,91.702
2013,6,서울,91.566
2013,7,서울,91.745
2013,8,서울,92.076
2013,9,서울,92.29
2013,10,서울,92.051
2013,11,서울,92.042
2013,12,서울,92.179
2014,1,서울,92.689
2014,2,서울,92.877
2014,3,서울,93.09
2014,4,서울,93.268
2014,5,서울,93.414
2014,6,서울,93.32
2014,7,서울,93.516
2014,8,서울,93.746
2014,9,서울,93.652
2014,10,서울,93.38
2014,11,서울,93.268
2014,12,서울,93.38
2015,1,서울,93.989
2015,2,서울,94.055
2015,3,서울,93.97
2015,4,서울,94.122
2015,5,서울,94.301
2015,6,서울,94.31
2015,7,서울,94.717
2015,8,서울,94.953
2015,9,서울,94.811
2015,10,서울,94.783
2015,11,서울,94.641
2015,12,서울,94.991
2016,1,서울,95.066
2016,2,서울,95.444
2016,3,서울,95.142
2016,4,서울,95.302
2016,5,서울,95.34
2016,6,서울,95.293
2016,7,서울,95.189
2016,8,서울,95.557
2016,9,서울,96.096
2016,10,서울,96.228
2016,11,서울,96.105
2016,12,서울,96.257
2017,1,서울,97.088
2017,2,서울,97.305
2017,3,서울,97.371
2017,4,서울,97.286
2017,5,서울,97.419
2017,6,서울,97.277
2017,7,서울,97.57
2017,8,서울,98.146
2017,9,서울,98.042
2017,10,서울,97.796
2017,11,서울,97.173
2017,12,서울,97.456
2018,1,서울,97.844
2018,2,서울,98.552
2018,3,서울,98.543
2018,4,서울,98.77
2018,5,서울,98.779
2018,6,서울,98.429
2018,7,서울,98.392
2018,8,서울,99.232
2018,9,서울,99.856
2018,10,서울,99.506
2018,11,서울,98.977
2018,12,서울,98.713
2019,1,서울,98.76
2019,2,서울,99.261
2019,3,서울,99.062
2019,4,서울,99.44
2019,5,서울,99.487
2019,6,서울,99.355
2019,7,서울,99.11
2019,8,서울,99.393
2019,9,서울,99.733
2019,10,서울,99.95
2019,11,서울,99.421
2019,12,서울,99.61
2020,1,서울,99.8
2020,2,서울,99.84
2020,3,서울,99.83
2020,4,서울,99.61
2020,5,서울,99.65
2020,6,서울,99.91
2020,7,서울,99.74
2020,8,서울,100.27
2020,9,서울,100.7
2020,10,서울,100.23
2020,11,서울,100.14
2020,12,서울,100.27
2021,1,서울,100.86
2021,2,서울,101.33
2021,3,서울,101.57
2021,4,서울,101.68
2021,5,서울,101.74
2021,6,서울,101.68
2021,7,서울,101.88
2021,8,서울,102.33
2021,9,서울,102.67
2021,10,서울,102.9
2021,11,서울,103.2
2021,12,서울,103.32
2022,1,서울,104.09
2022,2,서울,104.7
2022,3,서울,105.09
2022,4,서울,105.73
2022,5,서울,106.29
2022,6,서울,106.85
2022,7,서울,107.47
2022,8,서울,107.65
2022,9,서울,107.78
2022,10,서울,108.12
2022,11,서울,108
2022,12,서울,108.46
2002,1,부산,65.777
2002,2,부산,66.278
2002,3,부산,66.466
2002,4,부산,66.718
2002,5,부산,66.905
2002,6,부산,66.905
2002,7,부산,66.905
2002,8,부산,67.344
2002,9,부산,67.784
2002,10,부산,67.344
2002,11,부산,67.344
2002,12,부산,67.784
2003,1,부산,68.473
2003,2,부산,68.786
2003,3,부산,69.665
2003,4,부산,69.288
2003,5,부산,69.162
2003,6,부산,69.037
2003,7,부산,68.912
2003,8,부산,69.226
2003,9,부산,69.978
2003,10,부산,70.04
2003,11,부산,69.915
2003,12,부산,69.915
2004,1,부산,70.229
2004,2,부산,70.542
2004,3,부산,71.294
2004,4,부산,71.169
2004,5,부산,71.107
2004,6,부산,71.107
2004,7,부산,71.483
2004,8,부산,72.172
2004,9,부산,72.298
2004,10,부산,72.298
2004,11,부산,71.859
2004,12,부산,71.985
2005,1,부산,72.713
2005,2,부산,73.007
2005,3,부산,73.521
2005,4,부산,73.521
2005,5,부산,73.448
2005,6,부산,73.007
2005,7,부산,73.448
2005,8,부산,73.667
2005,9,부산,74.108
2005,10,부산,73.814
2005,11,부산,73.375
2005,12,부산,73.667
2006,1,부산,74.255
2006,2,부산,74.328
2006,3,부산,74.623
2006,4,부산,74.696
2006,5,부산,74.99
2006,6,부산,74.769
2006,7,부산,75.21
2006,8,부산,75.725
2006,9,부산,75.945
2006,10,부산,75.578
2006,11,부산,75.21
2006,12,부산,75.431
2007,1,부산,75.578
2007,2,부산,76.018
2007,3,부산,76.385
2007,4,부산,76.606
2007,5,부산,76.68
2007,6,부산,76.753
2007,7,부산,77.119
2007,8,부산,77.119
2007,9,부산,77.56
2007,10,부산,77.707
2007,11,부산,77.56
2007,12,부산,77.781
2008,1,부산,78.148
2008,2,부산,78.662
2008,3,부산,79.25
2008,4,부산,79.764
2008,5,부산,80.424
2008,6,부산,81.012
2008,7,부산,81.6
2008,8,부산,81.674
2008,9,부산,81.6
2008,10,부산,81.6
2008,11,부산,81.379
2008,12,부산,81.453
2009,1,부산,81.527
2009,2,부산,82.114
2009,3,부산,82.702
2009,4,부산,82.923
2009,5,부산,82.923
2009,6,부산,82.776
2009,7,부산,83.216
2009,8,부산,83.509
2009,9,부산,83.509
2009,10,부산,83.363
2009,11,부산,83.582
2009,12,부산,83.803
2010,1,부산,84.423
2010,2,부산,84.68
2010,3,부산,84.937
2010,4,부산,85.193
2010,5,부산,85.279
2010,6,부산,85.108
2010,7,부산,85.365
2010,8,부산,85.792
2010,9,부산,86.391
2010,10,부산,86.648
2010,11,부산,86.135
2010,12,부산,86.648
2011,1,부산,87.76
2011,2,부산,88.444
2011,3,부산,88.7
2011,4,부산,88.957
2011,5,부산,89.042
2011,6,부산,89.128
2011,7,부산,89.555
2011,8,부산,90.24
2011,9,부산,90.069
2011,10,부산,89.984
2011,11,부산,90.069
2011,12,부산,90.411
2012,1,부산,90.727
2012,2,부산,91.207
2012,3,부산,91.267
2012,4,부산,91.318
2012,5,부산,91.515
2012,6,부산,91.309
2012,7,부산,91.095
2012,8,부산,91.471
2012,9,부산,92.199
2012,10,부산,92.105
2012,11,부산,91.839
2012,12,부산,91.977
2013,1,부산,92.643
2013,2,부산,92.96
2013,3,부산,92.909
2013,4,부산,92.66
2013,5,부산,92.66
2013,6,부산,92.481
2013,7,부산,92.635
2013,8,부산,92.985
2013,9,부산,93.242
2013,10,부산,92.968
2013,11,부산,92.951
2013,12,부산,93.131
2014,1,부산,93.687
2014,2,부산,93.97
2014,3,부산,94.106
2014,4,부산,94.046
2014,5,부산,94.115
2014,6,부산,93.961
2014,7,부산,94.029
2014,8,부산,94.295
2014,9,부산,94.303
2014,10,부산,94.021
2014,11,부산,93.884
2014,12,부산,93.807
2015,1,부산,94.732
2015,2,부산,94.637
2015,3,부산,94.675
2015,4,부산,94.713
2015,5,부산,94.893
2015,6,부산,94.903
2015,7,부산,94.912
2015,8,부산,95.007
2015,9,부산,94.76
2015,10,부산,94.884
2015,11,부산,94.628
2015,12,부산,94.94
2016,1,부산,95.13
2016,2,부산,95.87
2016,3,부산,95.623
2016,4,부산,95.841
2016,5,부산,95.907
2016,6,부산,95.794
2016,7,부산,95.5
2016,8,부산,95.765
2016,9,부산,96.353
2016,10,부산,96.533
2016,11,부산,96.334
2016,12,부산,96.495
2017,1,부산,97.311
2017,2,부산,97.576
2017,3,부산,97.51
2017,4,부산,97.424
2017,5,부산,97.652
2017,6,부산,97.263
2017,7,부산,97.358
2017,8,부산,97.851
2017,9,부산,98.192
2017,10,부산,98.306
2017,11,부산,97.5
2017,12,부산,97.728
2018,1,부산,98.202
2018,2,부산,99.008
2018,3,부산,99.036
2018,4,부산,99.321
2018,5,부산,99.159
2018,6,부산,99.008
2018,7,부산,98.723
2018,8,부산,99.529
2018,9,부산,100.458
2018,10,부산,100.638
2018,11,부산,99.69
2018,12,부산,99.349
2019,1,부산,99.444
2019,2,부산,99.795
2019,3,부산,99.624
2019,4,부산,99.908
2019,5,부산,99.889
2019,6,부산,99.823
2019,7,부산,99.567
2019,8,부산,99.69
2019,9,부산,100.269
2019,10,부산,100.212
2019,11,부산,99.747
2019,12,부산,99.918
2020,1,부산,100.06
2020,2,부산,100.18
2020,3,부산,99.91
2020,4,부산,99.55
2020,5,부산,99.53
2020,6,부산,99.69
2020,7,부산,99.57
2020,8,부산,100.15
2020,9,부산,100.79
2020,10,부산,100.22
2020,11,부산,100.06
2020,12,부산,100.28
2021,1,부산,101.17
2021,2,부산,101.79
2021,3,부산,101.91
2021,4,부산,102
2021,5,부산,102.03
2021,6,부산,101.95
2021,7,부산,102.19
2021,8,부산,102.61
2021,9,부산,103.17
2021,10,부산,103.22
2021,11,부산,103.63
2021,12,부산,103.87
2022,1,부산,104.72
2022,2,부산,105.23
2022,3,부산,105.85
2022,4,부산,106.44
2022,5,부산,107.05
2022,6,부산,107.78
2022,7,부산,108.19
2022,8,부산,108.22
2022,9,부산,108.38
2022,10,부산,108.79
2022,11,부산,108.72
2022,12,부산,108.83
2002,1,대구,66.401
2002,2,대구,66.783
2002,3,대구,67.1
2002,4,대구,67.419
2002,5,대구,67.611
2002,6,대구,67.546
2002,7,대구,67.419
2002,8,대구,67.865
2002,9,대구,68.311
2002,10,대구,68.247
2002,11,대구,68.311
2002,12,대구,68.82
2003,1,대구,69.266
2003,2,대구,69.521
2003,3,대구,70.093
2003,4,대구,69.902
2003,5,대구,69.775
2003,6,대구,69.456
2003,7,대구,69.521
2003,8,대구,69.838
2003,9,대구,70.412
2003,10,대구,70.348
2003,11,대구,70.093
2003,12,대구,70.412
2004,1,대구,70.921
2004,2,대구,71.176
2004,3,대구,71.812
2004,4,대구,71.749
2004,5,대구,71.621
2004,6,대구,71.621
2004,7,대구,71.939
2004,8,대구,72.64
2004,9,대구,72.64
2004,10,대구,72.704
2004,11,대구,72.258
2004,12,대구,72.258
2005,1,대구,72.837
2005,2,대구,73.206
2005,3,대구,73.575
2005,4,대구,73.796
2005,5,대구,73.723
2005,6,대구,73.427
2005,7,대구,73.796
2005,8,대구,74.018
2005,9,대구,74.461
2005,10,대구,74.387
2005,11,대구,74.091
2005,12,대구,74.24
2006,1,대구,74.608
2006,2,대구,74.755
2006,3,대구,75.198
2006,4,대구,75.347
2006,5,대구,75.419
2006,6,대구,75.272
2006,7,대구,75.567
2006,8,대구,76.157
2006,9,대구,76.305
2006,10,대구,75.862
2006,11,대구,75.494
2006,12,대구,75.789
2007,1,대구,75.862
2007,2,대구,76.379
2007,3,대구,76.821
2007,4,대구,77.043
2007,5,대구,77.117
2007,6,대구,77.043
2007,7,대구,77.338
2007,8,대구,77.486
2007,9,대구,77.928
2007,10,대구,78.003
2007,11,대구,77.928
2007,12,대구,78.224
2008,1,대구,78.592
2008,2,대구,79.036
2008,3,대구,79.7
2008,4,대구,80.365
2008,5,대구,81.029
2008,6,대구,81.693
2008,7,대구,82.356
2008,8,대구,82.283
2008,9,대구,81.988
2008,10,대구,81.84
2008,11,대구,81.471
2008,12,대구,81.397
2009,1,대구,81.397
2009,2,대구,82.061
2009,3,대구,82.652
2009,4,대구,82.873
2009,5,대구,82.873
2009,6,대구,82.799
2009,7,대구,83.095
2009,8,대구,83.316
2009,9,대구,83.463
2009,10,대구,83.168
2009,11,대구,83.316
2009,12,대구,83.61
2010,1,대구,84.121
2010,2,대구,84.377
2010,3,대구,84.632
2010,4,대구,84.888
2010,5,대구,85.058
2010,6,대구,84.888
2010,7,대구,85.058
2010,8,대구,85.399
2010,9,대구,86.166
2010,10,대구,86.337
2010,11,대구,85.74
2010,12,대구,86.081
2011,1,대구,87.019
2011,2,대구,87.7
2011,3,대구,88.297
2011,4,대구,88.212
2011,5,대구,88.382
2011,6,대구,88.467
2011,7,대구,89.064
2011,8,대구,89.746
2011,9,대구,89.66
2011,10,대구,89.405
2011,11,대구,89.49
2011,12,대구,89.746
2012,1,대구,90.07
2012,2,대구,90.342
2012,3,대구,90.649
2012,4,대구,90.845
2012,5,대구,91.075
2012,6,대구,90.939
2012,7,대구,90.708
2012,8,대구,91.024
2012,9,대구,91.621
2012,10,대구,91.493
2012,11,대구,91.16
2012,12,대구,91.34
2013,1,대구,92.056
2013,2,대구,92.353
2013,3,대구,92.414
2013,4,대구,92.268
2013,5,대구,92.268
2013,6,대구,92.124
2013,7,대구,92.234
2013,8,대구,92.652
2013,9,대구,92.823
2013,10,대구,92.677
2013,11,대구,92.669
2013,12,대구,92.763
2014,1,대구,93.215
2014,2,대구,93.513
2014,3,대구,93.709
2014,4,대구,93.709
2014,5,대구,93.939
2014,6,대구,93.836
2014,7,대구,94.007
2014,8,대구,94.16
2014,9,대구,94.118
2014,10,대구,93.845
2014,11,대구,93.615
2014,12,대구,93.556
2015,1,대구,94.351
2015,2,대구,94.228
2015,3,대구,94.209
2015,4,대구,94.209
2015,5,대구,94.578
2015,6,대구,94.625
2015,7,대구,94.672
2015,8,대구,94.823
2015,9,대구,94.54
2015,10,대구,94.464
2015,11,대구,94.257
2015,12,대구,94.616
2016,1,대구,94.719
2016,2,대구,95.107
2016,3,대구,94.984
2016,4,대구,95.201
2016,5,대구,95.22
2016,6,대구,95.258
2016,7,대구,95.069
2016,8,대구,95.277
2016,9,대구,95.976
2016,10,대구,96.155
2016,11,대구,95.938
2016,12,대구,96.042
2017,1,대구,97.138
2017,2,대구,97.525
2017,3,대구,97.346
2017,4,대구,97.128
2017,5,대구,97.128
2017,6,대구,96.911
2017,7,대구,97.005
2017,8,대구,97.648
2017,9,대구,97.903
2017,10,대구,97.865
2017,11,대구,97.128
2017,12,대구,97.572
2018,1,대구,98.035
2018,2,대구,98.829
2018,3,대구,98.611
2018,4,대구,98.819
2018,5,대구,98.81
2018,6,대구,98.611
2018,7,대구,98.47
2018,8,대구,99.528
2018,9,대구,100.198
2018,10,대구,100.217
2018,11,대구,99.414
2018,12,대구,99.018
2019,1,대구,98.819
2019,2,대구,99.301
2019,3,대구,99.131
2019,4,대구,99.792
2019,5,대구,100.019
2019,6,대구,99.906
2019,7,대구,99.518
2019,8,대구,99.783
2019,9,대구,100.179
2019,10,대구,100.435
2019,11,대구,99.735
2019,12,대구,99.896
2020,1,대구,100.1
2020,2,대구,100.22
2020,3,대구,99.95
2020,4,대구,99.33
2020,5,대구,99.32
2020,6,대구,99.63
2020,7,대구,99.64
2020,8,대구,100.29
2020,9,대구,100.8
2020,10,대구,100.26
2020,11,대구,100.1
2020,12,대구,100.37
2021,1,대구,101.12
2021,2,대구,101.57
2021,3,대구,101.99
2021,4,대구,102.09
2021,5,대구,102.14
2021,6,대구,102.12
2021,7,대구,102.36
2021,8,대구,102.9
2021,9,대구,103.43
2021,10,대구,103.56
2021,11,대구,104.11
2021,12,대구,104.3
2022,1,대구,105.1
2022,2,대구,105.79
2022,3,대구,106.44
2022,4,대구,107.09
2022,5,대구,107.75
2022,6,대구,108.28
2022,7,대구,108.93
2022,8,대구,108.88
2022,9,대구,109.29
2022,10,대구,109.61
2022,11,대구,109.48
2022,12,대구,109.59
2002,1,인천,66.818
2002,2,인천,67.134
2002,3,인천,67.452
2002,4,인천,67.834
2002,5,인천,68.279
2002,6,인천,68.153
2002,7,인천,67.834
2002,8,인천,68.406
2002,9,인천,68.851
2002,10,인천,68.533
2002,11,인천,68.597
2002,12,인천,68.915
2003,1,인천,69.36
2003,2,인천,69.614
2003,3,인천,70.504
2003,4,인천,70.377
2003,5,인천,70.122
2003,6,인천,69.932
2003,7,인천,69.868
2003,8,인천,70.059
2003,9,인천,70.695
2003,10,인천,70.886
2003,11,인천,70.632
2003,12,인천,70.949
2004,1,인천,71.458
2004,2,인천,71.648
2004,3,인천,72.602
2004,4,인천,72.537
2004,5,인천,72.474
2004,6,인천,72.411
2004,7,인천,72.856
2004,8,인천,73.365
2004,9,인천,73.428
2004,10,인천,73.365
2004,11,인천,73.047
2004,12,인천,73.111
2005,1,인천,73.87
2005,2,인천,74.094
2005,3,인천,74.616
2005,4,인천,74.541
2005,5,인천,74.467
2005,6,인천,74.168
2005,7,인천,74.467
2005,8,인천,74.69
2005,9,인천,75.138
2005,10,인천,74.839
2005,11,인천,74.541
2005,12,인천,75.063
2006,1,인천,75.51
2006,2,인천,75.584
2006,3,인천,76.181
2006,4,인천,76.33
2006,5,인천,76.33
2006,6,인천,76.181
2006,7,인천,76.405
2006,8,인천,76.927
2006,9,인천,77.15
2006,10,인천,76.627
2006,11,인천,76.181
2006,12,인천,76.479
2007,1,인천,76.627
2007,2,인천,77.075
2007,3,인천,77.448
2007,4,인천,77.746
2007,5,인천,77.895
2007,6,인천,77.97
2007,7,인천,78.119
2007,8,인천,78.268
2007,9,인천,78.864
2007,10,인천,78.939
2007,11,인천,79.014
2007,12,인천,79.237
2008,1,인천,79.684
2008,2,인천,79.908
2008,3,인천,80.877
2008,4,인천,81.474
2008,5,인천,81.995
2008,6,인천,82.517
2008,7,인천,83.113
2008,8,인천,82.964
2008,9,인천,83.038
2008,10,인천,82.815
2008,11,인천,82.517
2008,12,인천,82.442
2009,1,인천,82.666
2009,2,인천,83.188
2009,3,인천,83.934
2009,4,인천,84.156
2009,5,인천,84.007
2009,6,인천,84.007
2009,7,인천,84.38
2009,8,인천,84.678
2009,9,인천,84.604
2009,10,인천,84.455
2009,11,인천,84.604
2009,12,인천,84.902
2010,1,인천,85.588
2010,2,인천,85.848
2010,3,인천,86.022
2010,4,인천,86.456
2010,5,인천,86.542
2010,6,인천,86.456
2010,7,인천,86.716
2010,8,인천,87.064
2010,9,인천,87.844
2010,10,인천,87.932
2010,11,인천,87.41
2010,12,인천,87.671
2011,1,인천,88.539
2011,2,인천,89.06
2011,3,인천,89.234
2011,4,인천,89.146
2011,5,인천,89.32
2011,6,인천,89.58
2011,7,인천,90.014
2011,8,인천,90.622
2011,9,인천,90.362
2011,10,인천,90.188
2011,11,인천,90.362
2011,12,인천,90.709
2012,1,인천,91.178
2012,2,인천,91.473
2012,3,인천,91.36
2012,4,인천,91.091
2012,5,인천,91.256
2012,6,인천,91.291
2012,7,인천,91.23
2012,8,인천,91.551
2012,9,인천,92.115
2012,10,인천,92.089
2012,11,인천,91.829
2012,12,인천,92.037
2013,1,인천,92.393
2013,2,인천,92.679
2013,3,인천,92.514
2013,4,인천,92.358
2013,5,인천,92.376
2013,6,인천,92.341
2013,7,인천,92.349
2013,8,인천,92.654
2013,9,인천,92.854
2013,10,인천,92.593
2013,11,인천,92.619
2013,12,인천,92.671
2014,1,인천,93.305
2014,2,인천,93.565
2014,3,인천,93.774
2014,4,인천,93.764
2014,5,인천,94.033
2014,6,인천,93.895
2014,7,인천,93.947
2014,8,인천,94.156
2014,9,인천,94.085
2014,10,인천,93.921
2014,11,인천,93.756
2014,12,인천,93.782
2015,1,인천,94.487
2015,2,인천,94.573
2015,3,인천,94.601
2015,4,인천,94.563
2015,5,인천,94.762
2015,6,인천,94.79
2015,7,인천,94.971
2015,8,인천,95.084
2015,9,인천,94.866
2015,10,인천,94.876
2015,11,인천,94.629
2015,12,인천,94.923
2016,1,인천,95.188
2016,2,인천,95.501
2016,3,인천,95.226
2016,4,인천,95.416
2016,5,인천,95.359
2016,6,인천,95.378
2016,7,인천,95.179
2016,8,인천,95.406
2016,9,인천,95.909
2016,10,인천,96.089
2016,11,인천,96.051
2016,12,인천,96.155
2017,1,인천,97.15
2017,2,인천,97.368
2017,3,인천,97.273
2017,4,인천,97.122
2017,5,인천,97.245
2017,6,인천,97.122
2017,7,인천,97.188
2017,8,인천,97.709
2017,9,인천,97.88
2017,10,인천,97.823
2017,11,인천,97.169
2017,12,인천,97.548
2018,1,인천,98.05
2018,2,인천,98.808
2018,3,인천,98.628
2018,4,인천,98.789
2018,5,인천,98.875
2018,6,인천,98.77
2018,7,인천,98.458
2018,8,인천,99.197
2018,9,인천,99.983
2018,10,인천,99.794
2018,11,인천,99.225
2018,12,인천,98.941
2019,1,인천,98.704
2019,2,인천,99.074
2019,3,인천,98.894
2019,4,인천,99.216
2019,5,인천,99.339
2019,6,인천,99.159
2019,7,인천,98.979
2019,8,인천,99.159
2019,9,인천,99.585
2019,10,인천,99.756
2019,11,인천,99.273
2019,12,인천,99.529
2020,1,인천,99.94
2020,2,인천,100.07
2020,3,인천,99.89
2020,4,인천,99.49
2020,5,인천,99.42
2020,6,인천,99.77
2020,7,인천,99.75
2020,8,인천,100.24
2020,9,인천,100.81
2020,10,인천,100.22
2020,11,인천,100.06
2020,12,인천,100.34
2021,1,인천,101.03
2021,2,인천,101.65
2021,3,인천,101.83
2021,4,인천,102.02
2021,5,인천,102.08
2021,6,인천,102.11
2021,7,인천,102.36
2021,8,인천,102.94
2021,9,인천,103.41
2021,10,인천,103.56
2021,11,인천,104.06
2021,12,인천,104.38
2022,1,인천,105.24
2022,2,인천,105.87
2022,3,인천,106.25
2022,4,인천,107.03
2022,5,인천,107.71
2022,6,인천,108.44
2022,7,인천,108.87
2022,8,인천,108.7
2022,9,인천,108.94
2022,10,인천,109.4
2022,11,인천,109.36
2022,12,인천,109.66
2002,1,광주,66.781
2002,2,광주,67.292
2002,3,광주,67.357
2002,4,광주,67.74
2002,5,광주,67.933
2002,6,광주,67.804
2002,7,광주,67.548
2002,8,광주,67.868
2002,9,광주,68.252
2002,10,광주,68.252
2002,11,광주,67.997
2002,12,광주,68.252
2003,1,광주,68.828
2003,2,광주,69.403
2003,3,광주,70.235
2003,4,광주,70.043
2003,5,광주,69.724
2003,6,광주,69.595
2003,7,광주,69.595
2003,8,광주,69.98
2003,9,광주,70.427
2003,10,광주,70.555
2003,11,광주,70.427
2003,12,광주,71.002
2004,1,광주,71.45
2004,2,광주,71.835
2004,3,광주,72.729
2004,4,광주,72.793
2004,5,광주,72.793
2004,6,광주,72.667
2004,7,광주,73.05
2004,8,광주,74.008
2004,9,광주,74.008
2004,10,광주,73.753
2004,11,광주,73.115
2004,12,광주,73.177
2005,1,광주,74.038
2005,2,광주,74.339
2005,3,광주,74.865
2005,4,광주,75.016
2005,5,광주,75.016
2005,6,광주,74.865
2005,7,광주,75.391
2005,8,광주,75.617
2005,9,광주,75.993
2005,10,광주,75.917
2005,11,광주,75.391
2005,12,광주,75.542
2006,1,광주,76.068
2006,2,광주,76.068
2006,3,광주,76.368
2006,4,광주,76.519
2006,5,광주,76.819
2006,6,광주,76.744
2006,7,광주,77.045
2006,8,광주,77.571
2006,9,광주,77.796
2006,10,광주,77.271
2006,11,광주,76.744
2006,12,광주,77.195
2007,1,광주,77.271
2007,2,광주,77.796
2007,3,광주,78.323
2007,4,광주,78.473
2007,5,광주,78.473
2007,6,광주,78.549
2007,7,광주,78.924
2007,8,광주,79
2007,9,광주,79.751
2007,10,광주,79.826
2007,11,광주,79.901
2007,12,광주,79.976
2008,1,광주,80.427
2008,2,광주,80.803
2008,3,광주,81.479
2008,4,광주,81.931
2008,5,광주,82.682
2008,6,광주,83.284
2008,7,광주,83.885
2008,8,광주,83.734
2008,9,광주,83.585
2008,10,광주,83.434
2008,11,광주,82.983
2008,12,광주,82.908
2009,1,광주,83.133
2009,2,광주,83.81
2009,3,광주,84.336
2009,4,광주,84.637
2009,5,광주,84.637
2009,6,광주,84.562
2009,7,광주,85.012
2009,8,광주,85.238
2009,9,광주,85.388
2009,10,광주,85.012
2009,11,광주,85.088
2009,12,광주,85.314
2010,1,광주,85.953
2010,2,광주,86.214
2010,3,광주,86.563
2010,4,광주,86.825
2010,5,광주,86.912
2010,6,광주,86.912
2010,7,광주,87.174
2010,8,광주,87.522
2010,9,광주,88.219
2010,10,광주,88.307
2010,11,광주,87.522
2010,12,광주,87.958
2011,1,광주,89.092
2011,2,광주,89.789
2011,3,광주,90.05
2011,4,광주,90.137
2011,5,광주,90.311
2011,6,광주,90.486
2011,7,광주,90.922
2011,8,광주,91.619
2011,9,광주,91.707
2011,10,광주,91.532
2011,11,광주,91.446
2011,12,광주,91.619
2012,1,광주,92.012
2012,2,광주,92.221
2012,3,광주,92.256
2012,4,광주,92.238
2012,5,광주,92.308
2012,6,광주,92.116
2012,7,광주,91.873
2012,8,광주,92.291
2012,9,광주,93.058
2012,10,광주,92.77
2012,11,광주,92.439
2012,12,광주,92.587
2013,1,광주,93.162
2013,2,광주,93.407
2013,3,광주,93.363
2013,4,광주,93.319
2013,5,광주,93.294
2013,6,광주,93.172
2013,7,광주,93.397
2013,8,광주,93.86
2013,9,광주,94.061
2013,10,광주,93.738
2013,11,광주,93.79
2013,12,광주,93.921
2014,1,광주,94.435
2014,2,광주,94.749
2014,3,광주,95.106
2014,4,광주,95.184
2014,5,광주,95.272
2014,6,광주,95.167
2014,7,광주,95.281
2014,8,광주,95.377
2014,9,광주,95.385
2014,10,광주,94.984
2014,11,광주,94.766
2014,12,광주,94.784
