POP_YEAR,POP_MM,POP_REGN,POP_GEN_CNT,POP_ELM_CNT,POP_MID_CNT,POP_HIGH_CNT,POP_60P_CNT,POP_STU_PER_SCH,POP_ELM_RATIO,POP_MID_RATIO,POP_HIGH_RATIO,POP_60P_RATIO,POP_DENS,GMS_LIC_CNT
2015,3,경기,12392297,763646,432202,488634,1823246,677.603397,0.061622635,0.034876666,0.039430462,0.147127365,1217.875479,119
2015,4,경기,12405279,762464,430094,488378,1832815,677.603397,0.061462866,0.03467024,0.039368562,0.147744763,1219.151309,70
2015,5,경기,12418899,761677,427784,488085,1843481,677.603397,0.061332087,0.03444621,0.039301793,0.148441581,1220.489839,51
2015,6,경기,12432063,761329,425394,487796,1852150,677.603397,0.061239152,0.034217491,0.039236931,0.14898171,1221.783555,66
2015,7,경기,12444924,761269,422941,487102,1861339,677.603397,0.061171045,0.033985021,0.039140617,0.14956612,1223.047493,40
2015,8,경기,12460604,760790,420266,486947,1871750,677.603397,0.061055628,0.033727579,0.039078924,0.150213425,1224.588474,46
2015,9,경기,12475565,760383,417720,486739,1882654,677.603397,0.060949785,0.033483053,0.039015387,0.150907314,1226.058793,48
2015,10,경기,12491080,759728,414819,486547,1893324,677.603397,0.060821642,0.033209218,0.038951556,0.151574083,1227.583558,48
2015,11,경기,12504790,758989,411768,487159,1902711,677.603397,0.060695861,0.032928822,0.038957791,0.152158573,1228.930933,36
2015,12,경기,12522606,758575,408941,486826,1912653,677.603397,0.060576449,0.032656222,0.038875774,0.15273602,1230.681833,46
2016,1,경기,12536474,758498,406635,486424,1925817,651.1258361,0.060503296,0.032436154,0.038800703,0.153617118,1231.062523,42
2016,2,경기,12551398,758125,404550,485307,1937015,651.1258361,0.060401638,0.032231469,0.038665573,0.154326634,1232.528037,58
2016,3,경기,12565891,757221,402589,484389,1949918,651.1258361,0.060260032,0.032038237,0.038547923,0.155175467,1233.951227,96
2016,4,경기,12578597,756936,401002,483150,1959002,651.1258361,0.060176505,0.031879708,0.038410484,0.155740899,1235.198937,91
2016,5,경기,12594829,756875,399339,482302,1969032,651.1258361,0.060094107,0.031706584,0.038293652,0.156336541,1236.792894,57
2016,6,경기,12610877,757231,398184,480789,1978223,651.1258361,0.060045864,0.031574648,0.038124946,0.15686641,1238.368783,63
2016,7,경기,12629325,757667,397415,479360,1988138,651.1258361,0.059992676,0.031467636,0.037956106,0.157422348,1240.180349,58
2016,8,경기,12649894,758834,396391,478543,1999825,651.1258361,0.05998738,0.031335519,0.037829803,0.158090258,1242.200193,74
2016,9,경기,12666278,760295,395127,476869,2011310,651.1258361,0.060025131,0.031195194,0.037648708,0.158792504,1243.809077,57
2016,10,경기,12683730,761902,394375,475325,2023519,651.1258361,0.060069238,0.031092983,0.037475175,0.159536587,1245.522836,48
2016,11,경기,12699920,763493,393579,473997,2034019,651.1258361,0.060117938,0.030990668,0.037322834,0.160159985,1247.112669,65
2016,12,경기,12716780,764460,392050,472228,2044471,651.1258361,0.060114274,0.030829345,0.037134243,0.16076955,1248.768296,74
2017,1,경기,12728620,766915,390350,470279,2058311,634.8612262,0.060251229,0.030667111,0.036946582,0.161707318,1249.546639,55
2017,2,경기,12741266,768952,388517,467947,2070855,634.8612262,0.060351303,0.03049281,0.036726884,0.162531337,1250.788075,63
2017,3,경기,12753983,770118,387024,465662,2083992,634.8612262,0.060382549,0.030345344,0.036511104,0.163399308,1252.036481,91
2017,4,경기,12763961,771382,385328,463705,2094040,634.8612262,0.060434375,0.030188748,0.03632924,0.16405879,1253.016004,85
2017,5,경기,12775175,772549,384159,461879,2103968,634.8612262,0.060472675,0.030070743,0.036154417,0.164691912,1254.116863,66
2017,6,경기,12783741,773789,383145,460173,2112035,634.8612262,0.060529152,0.029971274,0.03599674,0.165212593,1254.957773,53
2017,7,경기,12795378,775182,382076,458222,2121714,634.8612262,0.06058297,0.02986047,0.035811525,0.165818782,1256.100157,61
2017,8,경기,12810014,776950,381304,456343,2138201,634.8612262,0.060651768,0.029766088,0.035623927,0.166916367,1257.536948,54
2017,9,경기,12827633,778363,380870,453704,2151333,634.8612262,0.060678615,0.02969137,0.035369269,0.167710832,1259.266574,78
2017,10,경기,12841321,779220,380909,450670,2164704,634.8612262,0.060680673,0.029662758,0.035095299,0.168573311,1260.610302,50
2017,11,경기,12858161,780850,380651,448072,2176552,634.8612262,0.060727969,0.029603845,0.034847285,0.169273973,1262.263455,57
2017,12,경기,12873895,782170,380071,445049,2188530,634.8612262,0.060756282,0.029522611,0.03456988,0.169997503,1263.808035,58
2018,1,경기,12890445,784449,378945,441522,2202230,620.3243132,0.060855075,0.029397356,0.034251882,0.170842046,1265.283963,72
2018,2,경기,12908010,786426,378398,438622,2214821,620.3243132,0.060925425,0.029314976,0.033980606,0.171585008,1267.008086,52
2018,3,경기,12925761,787935,377476,435163,2230015,620.3243132,0.0609585,0.029203387,0.033666335,0.172524852,1268.750466,101
2018,4,경기,12941604,789208,376233,433064,2241686,620.3243132,0.06098224,0.02907159,0.033462931,0.173215468,1270.305564,77
2018,5,경기,12958648,790277,375856,430734,2253376,620.3243132,0.060984526,0.02900426,0.033239116,0.173889745,1271.978547,82
2018,6,경기,12975176,791745,376007,428383,2263476,620.3243132,0.061019982,0.028978952,0.033015583,0.174446651,1273.600881,67
2018,7,경기,12993165,793956,375761,425990,2274849,620.3243132,0.061105666,0.028919897,0.032785699,0.175080437,1275.366623,54
2018,8,경기,13012486,796522,375816,423439,2290017,620.3243132,0.061212131,0.028881184,0.032540976,0.175986126,1277.263109,52
2018,9,경기,13027338,798342,375177,420872,2304047,620.3243132,0.061282052,0.028799207,0.03230683,0.176862456,1278.720933,47
2018,10,경기,13045223,799944,374639,418157,2318696,620.3243132,0.061320838,0.028718482,0.032054416,0.177742918,1280.476466,64
2018,11,경기,13061074,801029,374468,415017,2332566,620.3243132,0.061329489,0.028670537,0.031775105,0.178589142,1282.032348,50
2018,12,경기,13077153,802029,374084,412252,2346568,620.3243132,0.061330551,0.028605921,0.031524599,0.17944028,1283.61061,54
2019,1,경기,13090648,803036,373834,409962,2361312,607.2763799,0.061344251,0.028557333,0.031317166,0.180381598,1284.339436,62
2019,2,경기,13104696,803149,374024,407916,2375120,607.2763799,0.061287114,0.028541219,0.031127468,0.1812419,1285.717703,67
2019,3,경기,13116579,802434,373727,405969,2391367,607.2763799,0.06117708,0.028492719,0.030950829,0.182316365,1286.883558,112
2019,4,경기,13129508,802055,373831,404367,2403880,607.2763799,0.061087971,0.028472583,0.030798336,0.183089877,1288.152038,85
2019,5,경기,13145482,801665,374455,402794,2416238,607.2763799,0.06098407,0.028485452,0.03064125,0.183807486,1289.719267,60
2019,6,경기,13159178,801214,374969,401639,2427559,607.2763799,0.060886326,0.028494865,0.030521587,0.184476492,1291.062998,55
2019,7,경기,13176011,800950,375763,400899,2439735,607.2763799,0.060788504,0.028518722,0.030426432,0.185164918,1292.714504,54
2019,8,경기,13193943,799659,377948,399805,2454691,607.2763799,0.060608038,0.028645569,0.030302162,0.18604681,1294.473835,68
2019,9,경기,13207219,798036,379726,398590,2468505,607.2763799,0.060424227,0.028751397,0.030179707,0.186905737,1295.776359,55
2019,10,경기,13218912,795424,381357,397802,2483392,607.2763799,0.060173182,0.028849349,0.0300934,0.187866596,1296.923574,69
2019,11,경기,13228177,793668,382952,396922,2497370,607.2763799,0.05999829,0.028949718,0.030005797,0.188791698,1297.832574,53
2019,12,경기,13239666,793191,383741,395360,2513666,607.2763799,0.059910197,0.02898419,0.029861781,0.189858717,1298.959774,54
2020,1,경기,13250368,792007,385888,393714,2530415,593.9879952,0.059772453,0.029122814,0.029713439,0.190969413,1299.658545,48
2020,2,경기,13265377,791953,387815,392108,2547825,593.9879952,0.059700753,0.029235128,0.029558753,0.192065781,1301.130698,74
2020,3,경기,13288975,791760,388560,390765,2567297,593.9879952,0.059580216,0.029239275,0.029405202,0.193189994,1303.445301,142
2020,4,경기,13311254,791956,389728,389300,2582346,593.9879952,0.059495221,0.029278083,0.02924593,0.1939972,1305.63053,77
2020,5,경기,13324041,791772,390794,388113,2595541,593.9879952,0.059424314,0.029329991,0.029128776,0.194801337,1306.88474,49
2020,6,경기,13338020,791992,391629,387087,2611860,593.9879952,0.059378528,0.029361854,0.029021324,0.195820669,1308.255866,60
2020,7,경기,13351891,792254,392807,386092,2625288,593.9879952,0.059336464,0.029419578,0.028916653,0.196622935,1309.616399,96
2020,8,경기,13370714,793054,393896,385498,2641469,593.9879952,0.059312764,0.029459609,0.028831519,0.197556316,1311.462647,56
2020,9,경기,13388485,793046,395378,384979,2657656,593.9879952,0.059233438,0.029531198,0.028754486,0.198503117,1313.205711,60
2020,10,경기,13400615,792650,396553,384966,2673436,593.9879952,0.05915027,0.029592149,0.028727488,0.199500993,1314.395478,49
2020,11,경기,13413459,792223,397324,384599,2688551,593.9879952,0.059061798,0.029621293,0.028672619,0.200436815,1315.655278,39
2020,12,경기,13427014,792723,398531,383995,2703166,593.9879952,0.059039411,0.029681283,0.028598689,0.201322945,1316.984817,59
2021,1,경기,13449499,793515,400370,382958,2724928,592.1045131,0.058999595,0.029768395,0.028473774,0.202604424,1319.000995,39
2021,2,경기,13471758,794280,400545,382328,2744437,592.1045131,0.058958898,0.0297322,0.028379963,0.203717807,1321.18395,67
2021,3,경기,13465837,795085,400598,381116,2752449,592.1045131,0.059044603,0.029749209,0.028302437,0.20440237,1320.603273,114
2021,4,경기,13479798,795883,400975,379888,2767698,592.1045131,0.05904265,0.029746366,0.028182025,0.20532192,1321.972438,64
2021,5,경기,13488910,796431,400937,379425,2783247,592.1045131,0.059043392,0.029723454,0.028128663,0.206335946,1322.866057,47
2021,6,경기,13500688,797573,400803,379469,2799807,592.1045131,0.059076471,0.029687598,0.028107382,0.207382542,1324.021133,49
2021,7,경기,13512867,798386,401481,379406,2814641,592.1045131,0.059083391,0.029711015,0.028077387,0.208293399,1325.215536,41
2021,8,경기,13530519,799012,401152,379631,2830043,592.1045131,0.059052576,0.029647939,0.028057386,0.209159974,1326.946679,39
2021,9,경기,13542284,798936,401278,378961,2842842,592.1045131,0.058995661,0.029631486,0.027983537,0.209923378,1328.10048,50
2021,10,경기,13549577,798783,401420,378349,2855263,592.1045131,0.058952615,0.029626017,0.027923307,0.210727095,1328.815709,33
2021,11,경기,13557973,799041,401102,378047,2865692,592.1045131,0.058935137,0.029584216,0.02788374,0.211365814,1329.63911,39
2021,12,경기,13565450,799376,401237,377674,2874785,592.1045131,0.058927349,0.029577861,0.027840875,0.211919619,1330.372384,45
2022,1,경기,13571450,799126,401669,377364,2892779,589.2361275,0.058882875,0.029596616,0.027805725,0.2131518,1330.593847,26
2022,2,경기,13574369,798517,400884,377460,2911191,589.2361275,0.058825349,0.029532422,0.027806817,0.214462344,1330.880036,47
2022,3,경기,13575936,798206,400447,377079,2922646,589.2361275,0.058795651,0.029496824,0.027775543,0.215281363,1331.033671,52
2022,4,경기,13577808,797679,400214,377034,2929140,589.2361275,0.058748732,0.029475597,0.0277684,0.215729962,1331.217208,29
2022,5,경기,13581496,797378,399656,377647,2940075,589.2361275,0.058710616,0.029426508,0.027805994,0.216476521,1331.578793,26
2022,6,경기,13585967,796979,399576,378118,2950149,589.2361275,0.058661927,0.029410936,0.027831512,0.217146781,1332.017146,34
2022,7,경기,13589362,796455,399114,378787,2962225,589.2361275,0.058608712,0.029369591,0.027873788,0.217981168,1332.350004,24
2022,8,경기,13590056,795415,397676,380796,2975073,589.2361275,0.058529192,0.029262278,0.028020194,0.218915433,1332.418046,38
2022,9,경기,13574353,793320,397262,382458,2980366,589.2361275,0.058442564,0.029265631,0.028175045,0.219558604,1330.878468,38
2022,10,경기,13579508,790006,397145,384074,2996658,589.2361275,0.058176335,0.029245905,0.028283352,0.220675005,1331.383883,22
2022,11,경기,13583238,787303,397249,385654,3010592,589.2361275,0.057961364,0.02924553,0.028391905,0.22164023,1331.749585,38
2022,12,경기,13589432,785548,397382,386478,3023136,589.2361275,0.057805801,0.029241987,0.028439599,0.222462278,1332.356867,37
2002,1,경남,3108080.827,280371.7193,122588.8349,127601.3053,404785.5473,,0.090207345,0.039441971,0.041054693,0.130236493,295.5083819,4
2002,2,경남,3109649.038,280811.3275,122643.4892,127105.5268,406143.8706,,0.090303222,0.039439656,0.040874557,0.130607623,295.6574834,3
2002,3,경남,3111056.361,281191.3579,122709.8949,126678.774,407367.0376,,0.090384527,0.03944316,0.040718894,0.130941709,295.791288,20
2002,4,경남,3112604.365,281593.2457,122802.2817,126229.5998,408717.1553,,0.090468692,0.039453225,0.040554335,0.131310346,295.9384683,13
2002,5,경남,3114092.324,281963.2989,122910.565,125818.2301,410019.6157,,0.090544297,0.039469146,0.040402858,0.131665851,296.0799397,7
2002,6,경남,3115619.437,282326.1877,123041.9635,125417.24,411361.2497,,0.090616391,0.039491975,0.040254352,0.132031931,296.2251337,6
2002,7,경남,3117087.179,282658.5,123188,125052.5,412655.5,,0.090680332,0.039520229,0.040118384,0.132384972,296.3646828,9
2002,8,경남,3118593.4,282982.3898,123358.4102,124699.6941,413988.6501,,0.090740393,0.039555785,0.039985878,0.132748517,296.5078905,11
2002,9,경남,3120089.004,283286.4605,123548.646,124371.3751,415317.4888,,0.090794352,0.039597795,0.039861483,0.133110782,296.6500887,9
2002,10,경남,3121526.255,283561.852,123751.6217,124076.962,416599.3567,,0.090840771,0.039644588,0.039748813,0.133460148,296.7867388,12
2002,11,경남,3123000.967,283826.9237,123980.8691,123796.8272,417919.7116,,0.090882752,0.039699273,0.039640342,0.133819911,296.9269507,2
2002,12,경남,3124418,284064.5742,124221.5981,123549.0439,419193.3694,,0.090917596,0.039758316,0.039543059,0.134166865,297.0616786,5
2003,1,경남,3125871.821,284290.6216,124489.8567,123317.0765,420505.2064,,0.090947626,0.039825643,0.039450458,0.134524136,297.1829565,7
2003,2,경남,3127315.026,284485.0258,124777.7054,123101.7908,421796.7914,,0.090967819,0.039899308,0.039363412,0.134875057,297.3201649,9
2003,3,경남,3128609.44,284625.0094,125054.3686,122916.1264,422934.6403,,0.090974925,0.03997123,0.039287782,0.135182946,297.4432274,18
2003,4,경남,3130032.437,284740.5691,125379.1313,122720.2981,424162.5779,,0.090970485,0.040056815,0.039207357,0.135513796,297.5785147,10
2003,5,경남,3131399.423,284812.9572,125711.8847,122540.5208,425319.0636,,0.09095389,0.040145592,0.03913283,0.135823958,297.7084768,16
2003,6,경남,3132801.53,284846.9996,126074.8125,122364.8093,426481.1964,,0.090924049,0.040243473,0.039059228,0.136134125,297.8417779,20
2003,7,경남,3134100.087,284840.5,126444.5,122204.5,427574,,0.090884302,0.040344755,0.038991895,0.136426403,297.9652344,15
2003,8,경남,3135326.737,284793.0252,126845.593,122048.9055,428670.3279,,0.090833603,0.040456898,0.038927013,0.136722697,298.0818545,19
2003,9,경남,3136436.292,284704.1235,127266.0814,121903.5343,429733.214,,0.090773125,0.040576651,0.038866893,0.137013213,298.1873421,15
2003,10,경남,3137398.565,284578.6459,127691.4727,121772.5865,430729.9724,,0.09070529,0.040699793,0.038813235,0.137288892,298.2788274,15
2003,11,경남,3138277.707,284408.227,128150.1263,121647.3322,431727.0537,,0.090625577,0.04083454,0.03876245,0.137568149,298.3624092,11
2003,12,경남,3139017,284203.8617,128612.4516,121535.8524,432660.13,,0.090539128,0.040972206,0.038717806,0.137833,298.4326952,11
2004,1,경남,3139665.73,283951.9416,129109.2612,121430.716,433591.4154,,0.090440182,0.041121977,0.03867632,0.13810114,298.4811073,1
2004,2,경남,3140197.364,283674.9748,129616.1042,121336.79,434498.5092,,0.090336671,0.04127642,0.038639861,0.138366624,298.5316486,10
2004,3,경남,3140588.693,283406.2608,130091.8672,121259.8593,435332.5543,,0.090239853,0.041422765,0.038610551,0.138614953,298.5688513,26
2004,4,경남,3140893.692,283108.7355,130602.1727,121189.313,436208.5917,,0.090136364,0.041581214,0.038584341,0.138880406,298.5978469,23
2004,5,경남,3141077.362,282810.6944,131097.7201,121132.5437,437041.092,,0.090036208,0.041736546,0.038564012,0.139137322,298.6153081,18
2004,6,경남,3141151.948,282492.268,131611.5459,121085.7667,437885.5552,,0.089932698,0.041899134,0.038548204,0.139402857,298.6223988,13
2004,7,경남,3141236.466,282174,132110.5,121052,438687.5,,0.089828958,0.042056847,0.038536418,0.139654402,298.6304337,16
2004,8,경남,3141468.772,281834.6725,132627.846,121028.9924,439500.3892,,0.0897143,0.042218419,0.038526244,0.139902836,298.6525185,13
2004,9,경남,3141848.423,281484.723,133146.981,121018.0644,440297.2327,,0.089592076,0.04237855,0.03851811,0.140139553,298.6886112,11
2004,10,경남,3142356.122,281135.9489,133651.073,121018.9901,441053.0937,,0.08946661,0.042532122,0.038512182,0.14035745,298.736877,4
2004,11,경남,3143025.714,280765.0983,134173.7282,121031.8314,441818.3631,,0.089329558,0.042689351,0.038508063,0.14057103,298.8005336,12
2004,12,경남,3143814,280396.0972,134681.2269,121055.7598,442543.6686,,0.089189786,0.042840075,0.038506018,0.140766492,298.8754742,7
2005,1,경남,3144773.532,280004.3605,135207.3794,121092.386,443277.3807,,0.089038005,0.042994314,0.038505916,0.140956853,298.9094758,6
2005,2,경남,3145880.411,279609.0135,135724.5746,121148.3297,444002.8832,,0.088881005,0.04314359,0.038510151,0.141137877,299.0146841,13
2005,3,경남,3147006.819,279253.8095,136176.3772,121220.6107,444656.6923,,0.088736322,0.043271713,0.038519335,0.141295116,299.1217488,16
2005,4,경남,3148394.132,278862.6333,136659.6019,121324.7181,445378.9101,,0.088572975,0.043406129,0.038535429,0.141462248,299.2536123,12
2005,5,경남,3149876.986,278486.1622,137110.2442,121449.5622,446076.1874,,0.088411758,0.043528762,0.038556922,0.141617019,299.394557,6
2005,6,경남,3151554.238,278099.2981,137558.3468,121603.4659,446795.0092,,0.088241952,0.04364778,0.038585237,0.141769735,299.5539792,12
2005,7,경남,3153212.466,277727,137975,121776.5,447489,,0.088077477,0.043756963,0.038619821,0.14191527,299.7115931,58
2005,8,경남,3154842.348,277344.448,138387.9806,121980.2001,448204.4258,,0.087910715,0.04386526,0.038664436,0.142068724,299.8665127,28
2005,9,경남,3156387.207,276964.0874,138783.1122,122209.2066,448918.1259,,0.087747184,0.043968976,0.038718065,0.142225303,300.0133509,23
2005,10,경남,3157801.279,276598.0831,139148.5031,122454.9207,449607.1601,,0.087591985,0.044064997,0.038778539,0.142379814,300.1477579,38
2005,11,경남,3159178.835,276222.0346,139508.5127,122733.7236,450317.4642,,0.087434757,0.044159739,0.038849882,0.142542568,300.278694,18
2005,12,경남,3160431,275860.2033,139839.9145,123027.6278,451003.212,,0.087285628,0.044247103,0.038927484,0.142703072,300.3977119,25
2006,1,경남,3161641.253,275488.4475,140164.7936,123356.2085,451710.1539,,0.087134632,0.044332922,0.03901651,0.142872046,300.4916859,22
2006,2,경남,3162766.483,275109.7804,140467.8961,123701.4573,452431.1876,,0.086983905,0.044412984,0.03911179,0.143049191,300.598631,39
2006,3,경남,3163709.74,274755.3445,140720.1554,124021.4779,453105.8055,,0.086845939,0.044479477,0.039201282,0.143219778,300.688281,49
2006,4,경남,3164673.153,274349.1892,140975.6269,124384.8461,453878.5685,,0.086691161,0.044546663,0.039304168,0.143420362,300.7798465,20
2006,5,경남,3165524.534,273942.384,141199.029,124745.5574,454652.2825,,0.086539334,0.044605255,0.039407547,0.143626207,300.8607643,11
2006,6,경남,3166320.643,273507.8085,141405.255,125127.6593,455478.5284,,0.086380326,0.044659171,0.039518316,0.143851043,300.9364289,27
2006,7,경남,3167103.375,273073.5,141581,125506.5,456304,,0.086221846,0.044703624,0.039628167,0.144076131,301.010822,15
2006,8,경남,3168031.161,272610.5045,141737.9804,125907.3356,457183.7287,,0.086050449,0.044740084,0.039743086,0.144311626,301.0990015,16
2006,9,경남,3169079.888,272133.0659,141869.9344,126317.6915,458090.6373,,0.085871318,0.044766916,0.039859422,0.144550044,301.1986757,12
2006,10,경남,3170209.938,271657.2769,141973.8033,126723.8749,458994.1695,,0.085690627,0.044783723,0.039973338,0.144783525,301.3060789,11
2006,11,경남,3171496.646,271151.4183,142056.5117,127152.9645,459954.5609,,0.08549636,0.044791632,0.040092417,0.145027604,301.4283714,4
2006,12,경남,3172857,270648.126,142112.7236,127577.2772,460909.8508,,0.085301079,0.044790145,0.040208959,0.145266506,301.5576635,5
2007,1,경남,3174381.689,270113.8108,142146.2229,128025.1524,461923.789,,0.085091787,0.044779184,0.040330737,0.145516146,301.621245,11
2007,2,경남,3176027.32,269548.032,142171.7504,128506.8196,462994.8408,,0.084869557,0.04476402,0.040461497,0.145777978,301.7776085,10
2007,3,경남,3177617.648,268997.8574,142200.0848,128988.1805,464032.6213,,0.084653941,0.044750533,0.040592732,0.14603161,301.9287171,25
2007,4,경남,3179493.457,268345.3924,142237.2976,129572.3839,465259.512,,0.084398787,0.044735836,0.040752524,0.146331332,302.1069515,14
2007,5,경남,3181423.908,267670.6079,142279.1559,130189.0381,466524.7877,,0.084135474,0.044721848,0.040921626,0.146640247,302.2903778,14
2007,6,경남,3183537.698,266928.5181,142328.4501,130879.2535,467912.8001,,0.083846508,0.044707638,0.041111262,0.146978878,302.4912245,14
2007,7,경남,3185658.552,266167,142382,131598.5,469334,,0.083551641,0.044694683,0.041309669,0.147327151,302.6927423,27
2007,8,경남,3187882.398,265335.2855,142443.3756,132394.7274,470883.134,,0.083232457,0.044682757,0.041530618,0.147710322,302.9040462,18
2007,9,경남,3190139.059,264458.0241,142510.891,133244.8298,472514.1496,,0.082898588,0.044672313,0.041767718,0.148117101,303.1184681,29
2007,10,경남,3192354.169,263565.6946,142582.0743,134118.8056,474170.5138,,0.082561546,0.044663614,0.042012508,0.148533179,303.3289419,17
2007,11,경남,3194675.402,262526.457,142605.557,134817.6828,475877.2466,,0.082176254,0.044638512,0.042200745,0.148959499,303.5494992,10
2007,12,경남,3196953,261339.6001,142527.2719,135055.4636,477444.253,,0.081746463,0.044582223,0.042245058,0.149343532,303.7659105,9
2008,1,경남,3199338.804,259926,142342,134848,478976,543.4270724,0.081243662,0.044491068,0.042148709,0.149710934,303.8023923,11
2008,2,경남,3201757.423,258412,142100,134532,480486,543.4270724,0.080709425,0.044381876,0.042018174,0.150069458,304.0320592,13
2008,3,경남,3204049.71,257351,142030,135680,482137,543.4270724,0.080320539,0.044328276,0.042346409,0.150477378,304.2497299,37
2008,4,경남,3206531.842,256407,141856,136449,483625,543.4270724,0.079963965,0.044239698,0.042553452,0.150824949,304.4854279,9
2008,5,경남,3208965.15,255555,141900,136787,485129,543.4270724,0.079637823,0.044219863,0.042626515,0.151179267,304.7164896,16
2008,6,경남,3211511.854,254789,141822,137226,486186,543.4270724,0.079336154,0.04416051,0.042729408,0.151388512,304.9583191,15
2008,7,경남,3213954.996,254075,141888,137578,487796,543.4270724,0.079053689,0.044147476,0.042806449,0.151774372,305.1903147,12
2008,8,경남,3216401.231,253100,141856,138116,489416,543.4270724,0.078690431,0.04410395,0.04294116,0.152162608,305.4226039,7
2008,9,경남,3218767.835,251958,141913,138622,490810,543.4270724,0.07827778,0.044089231,0.04306679,0.152483815,305.6473317,13
2008,10,경남,3220982.28,250534,142270,139024,492310,543.4270724,0.077781862,0.044169756,0.043161988,0.152844678,305.8576106,16
2008,11,경남,3223192.193,249229,142202,139755,493510,543.4270724,0.077323655,0.044118374,0.043359189,0.153112185,306.0674592,14
2008,12,경남,3225255,247880,142158,140499,495242,543.4270724,0.076855939,0.044076515,0.043562137,0.15355127,306.263339,18
2009,1,경남,3227308.222,246353,141805,140357,496784,534.5672269,0.076333893,0.043939094,0.043490423,0.153931377,306.4261617,9
2009,2,경남,3229281.813,244991,141429,140077,498903,534.5672269,0.075865475,0.043795806,0.043377137,0.154493485,306.6135501,15
2009,3,경남,3230995.969,243886,141403,140587,500946,534.5672269,0.075483226,0.043764524,0.04351197,0.155043833,306.7763055,16
2009,4,경남,3232818.006,243011,141198,141050,502377,534.5672269,0.075170022,0.043676446,0.043630665,0.155399097,306.9493042,13
2009,5,경남,3234505.45,241986,141173,141474,503662,534.5672269,0.07481391,0.04364593,0.04373899,0.155715304,307.1095234,7
2009,6,경남,3236170.796,241048,141025,141780,504497,534.5672269,0.074485562,0.043577737,0.043811037,0.155893193,307.2676446,15
2009,7,경남,3237858.066,240114,140771,141904,506457,534.5672269,0.074158285,0.043476581,0.043826504,0.156417295,307.4278473,10
2009,8,경남,3239852.308,239093,140505,142039,507989,534.5672269,0.0737975,0.043367718,0.043841196,0.156793876,307.6171964,11
2009,9,경남,3242101.435,238172,140503,142126,509312,534.5672269,0.07346223,0.043337015,0.043837617,0.157093172,307.8307463,8
2009,10,경남,3244520.695,237103,140528,141982,510729,534.5672269,0.073077974,0.043312407,0.043760547,0.157412773,308.06045,11
2009,11,경남,3247271.371,236099,140268,141802,511827,534.5672269,0.072706889,0.043195651,0.043668047,0.157617563,308.3216209,8
2009,12,경남,3250176,234830,140009,141729,513313,534.5672269,0.072251472,0.04307736,0.043606562,0.157933909,308.5974094,6
2010,1,경남,3253428.225,233768,139630,141472,515296,517.3702929,0.071852822,0.042917806,0.043483978,0.158385544,308.8875877,7
2010,2,경남,3256935.335,232371,139256,141392,516953,517.3702929,0.071346519,0.042756759,0.043412591,0.158723753,309.2205604,14
2010,3,경남,3260322.126,231392,139018,141824,518921,517.3702929,0.070972128,0.042639345,0.043499996,0.159162494,309.5421099,17
2010,4,경남,3264314.341,230372,139075,141752,520768,517.3702929,0.07057286,0.042604659,0.04342474,0.159533656,309.9211394,17
2010,5,경남,3268420.459,229457,138912,141778,522671,517.3702929,0.070204248,0.042501264,0.04337814,0.159915472,310.3109833,13
2010,6,경남,3272914.222,228382,138806,141778,523810,517.3702929,0.069779403,0.042410522,0.043318581,0.160043913,310.737631,19
2010,7,경남,3277137.312,227525,138570,141629,525238,517.3702929,0.069427973,0.042283855,0.043217292,0.160273419,311.1385803,11
2010,8,경남,3280951.546,226780,138076,141636,525924,517.3702929,0.069120192,0.042084133,0.043169184,0.16029618,311.5007121,23
2010,9,경남,3284207.035,225812,137769,141783,526993,517.3702929,0.068756932,0.041948939,0.043171152,0.160462783,311.8097953,12
2010,10,경남,3286825.507,225111,137371,141904,532009,517.3702929,0.068488881,0.04179443,0.043173573,0.161861042,312.0583988,7
2010,11,경남,3288981.528,224216,136648,142000,532996,517.3702929,0.068171864,0.041547208,0.04317446,0.16205503,312.2630961,9
2010,12,경남,3290536,222919,136047,141975,534344,517.3702929,0.067745498,0.041344936,0.043146466,0.162388134,312.4106811,9
2011,1,경남,3291435,221646,135460,141924,535845,481.3600802,0.067340233,0.041155302,0.043119187,0.162799812,312.4693673,10
2011,2,경남,3291281,220230,134939,141626,537508,481.3600802,0.066913156,0.04099893,0.043030662,0.163312704,312.4547474,9
2011,3,경남,3293002,219048,134453,141736,539412,481.3600802,0.066519243,0.040829918,0.043041577,0.163805549,312.618129,18
2011,4,경남,3295686,218167,134140,141619,540869,481.3600802,0.066197751,0.040701693,0.042971023,0.164114239,312.8729321,20
2011,5,경남,3296893,217188,133871,141614,542199,481.3600802,0.065876569,0.0406052,0.042953775,0.164457567,312.9875175,27
2011,6,경남,3297769,216153,133708,141482,543040,481.3600802,0.065545222,0.040544987,0.042902338,0.164668902,313.0706798,17
2011,7,경남,3298607,215002,133416,141440,543991,481.3600802,0.065179635,0.040446164,0.042878706,0.164915372,313.1502345,23
2011,8,경남,3300895,214125,133110,141396,545491,481.3600802,0.06486877,0.040325427,0.042835655,0.165255484,313.3674437,8
2011,9,경남,3303549,213136,132787,141465,547297,481.3600802,0.064517281,0.040195257,0.042822129,0.165669406,313.6193988,10
2011,10,경남,3305621,212021,132226,141819,548922,481.3600802,0.064139537,0.040000351,0.042902377,0.166057149,313.8161022,9
