OCCRNC_YEAR,OCCRNC_MM,OCCRNC_REGN,OCCRNC_CNT,PATNT_CNT,OCCRNC_IND,HOL_IND,HOL_DUR,CPI_VALUE,WTHR_AVG_TEMP,WTHR_AVG_H_TEMP,WTHR_AVG_L_TEMP,WTHR_AVG_PRECIP,WTHR_AVG_WNDSPD,WTHR_MX_WNDSPD,WTHR_AVG_PRESS,WTHR_MX_PRESS,WTHR_MN_PRESS,WTHR_AVG_SEA_PRESS,WTHR_MX_SEA_PRESS,WTHR_MN_SEA_PRESS,WTHR_AVG_RHUM,WTHR_MN_RHUM,WTHR_SUM_SUNHR,FST_CNT,FST_IND,POP_GEN_CNT,POP_ELM_CNT,POP_MID_CNT,POP_HIGH_CNT,POP_60P_CNT,POP_STU_PER_SCH,POP_ELM_RATIO,POP_MID_RATIO,POP_HIGH_RATIO,POP_60P_RATIO,POP_DENS,GMS_LIC_CNT
2015,8,인천,0.0,0.0,0,0,0,95.084,24.9,28.7,22.0,59.5,2.6,9.1,1003.2,1010.6,996.5,1008.5,1016.0,1001.9,93.0,48.0,231.8,1,1,2918982.0,161310.0,90253.0,107761.0,451935.0,667.625,0.055262417,0.030919341,0.036917323,0.154826237,2782.682408,17
2015,7,인천,1.0,3.0,1,0,0,94.971,23.7,27.3,20.8,195.2,2.9,9.4,1001.4,1009.7,981.1,1006.7,1015.1,986.5,91.0,46.0,192.0,0,0,2916719.0,161397.0,90773.0,108032.0,449434.0,667.625,0.055335121,0.031121613,0.037038878,0.154088892,2780.525077,20
2015,6,인천,2.0,4.0,1,0,0,94.79,20.8,25.2,17.0,53.5,2.8,9.2,1001.7,1010.2,986.9,1007.1,1015.7,995.3,84.0,27.0,268.7,1,1,2914271.0,161470.0,91343.0,108301.0,447203.0,667.625,0.055406652,0.031343345,0.037162295,0.153452785,2778.191385,22
2015,5,인천,4.0,60.0,1,1,7,94.762,15.9,20.7,11.7,32.8,3.6,10.7,1004.3,1013.4,991.2,1009.8,1019.1,997.1,78.0,17.0,296.6,0,0,2912114.0,161522.0,91919.0,108568.0,445194.0,667.625,0.055465548,0.031564355,0.037281508,0.15287657,2776.135104,21
2015,4,인천,1.0,6.0,1,0,0,94.563,11.5,16.0,7.3,36.9,3.8,13.7,1010.4,1022.3,989.5,1016.1,1029.0,995.1,72.0,18.0,247.5,1,1,2910307.0,161809.0,92450.0,108623.0,442747.0,667.625,0.055598602,0.031766408,0.037323554,0.152130686,2774.41248,30
2015,3,인천,1.0,3.0,1,0,0,94.601,4.6,9.4,0.3,7.1,3.5,12.3,1015.9,1030.1,1003.3,1022.0,1036.1,1009.5,69.0,22.0,270.9,0,0,2908418.0,162025.0,92860.0,108956.0,440284.0,667.625,0.05570898,0.03192801,0.03746229,0.151382642,2772.611686,23
2015,2,인천,1.0,13.0,1,1,5,94.573,0.6,4.3,-2.7,17.9,3.6,10.4,1016.6,1029.4,1006.1,1022.7,1035.6,1011.9,75.0,30.0,195.5,0,0,2906603.0,162290.0,93633.0,108908.0,435887.0,667.625,0.055834939,0.032213894,0.037469169,0.149964409,2770.881436,20
2015,1,인천,1.0,4.0,1,1,4,94.487,-1.2,2.5,-4.4,16.1,3.2,10.7,1019.0,1030.9,1005.8,1025.5,1037.4,1013.5,72.0,37.0,205.2,0,0,2904876.0,162504.0,94353.0,109029.0,432802.0,667.625,0.055941803,0.032480905,0.0375331,0.148991558,2769.235077,19
2015,12,전남,0.0,0.0,0,1,3,94.662,5.8,9.9,1.9,55.6,2.8,10.9,1024.9,1036.4,1008.5,1025.8,1036.8,1011.0,83.0,40.0,170.4,2,1,1908996.0,95450.0,56061.0,71403.0,508892.0,248.3886414,0.050000105,0.029366746,0.037403431,0.266575729,155.040104,6
2015,11,전남,2.0,55.0,1,0,0,94.321,11.8,15.7,8.4,98.9,2.5,10.3,1022.6,1031.3,1012.4,1023.2,1031.8,1013.1,89.0,54.0,131.2,3,1,1905373.0,95485.0,56579.0,71502.0,507677.0,248.3886414,0.050113547,0.029694448,0.037526511,0.266444943,154.7458602,5
2015,10,전남,2.0,19.0,1,1,3,94.472,16.2,22.2,11.3,72.9,2.2,10.8,1018.9,1030.9,998.9,1019.5,1031.5,999.6,82.0,45.0,268.8,18,1,1905616.0,95716.0,57133.0,71676.0,506878.0,248.3886414,0.050228378,0.029981381,0.037613034,0.265991679,154.7655956,15
2015,9,전남,2.0,34.0,1,1,4,94.567,21.0,26.2,16.7,85.3,2.0,7.7,1013.7,1025.4,1002.7,1014.1,1025.7,1003.3,91.0,55.0,251.2,6,1,1904402.0,95882.0,57614.0,71783.0,505587.0,248.3886414,0.050347563,0.030253066,0.037693197,0.265483338,154.6669999,4
2015,8,전남,4.0,30.0,1,0,0,94.908,25.2,29.6,21.7,136.9,1.9,9.1,1008.6,1015.4,996.2,1009.0,1015.8,998.4,96.0,65.0,229.0,10,1,1903609.0,95930.0,58030.0,71871.0,504385.0,248.3886414,0.050393752,0.030484201,0.037755127,0.2649625,154.602596,3
2015,7,전남,4.0,22.0,1,0,0,94.804,24.2,28.0,21.3,200.9,2.5,13.6,1007.5,1015.1,992.2,1007.8,1015.4,992.8,96.0,66.0,204.3,3,1,1903046.0,95904.0,58618.0,71919.0,503314.0,248.3886414,0.050394998,0.030802198,0.037791519,0.264478105,154.5568717,7
2015,6,전남,1.0,2.0,1,0,0,94.7,21.0,25.2,17.7,122.6,2.2,9.1,1007.6,1017.0,992.8,1007.9,1017.3,993.2,95.0,49.0,184.6,3,1,1902638.0,95938.0,58975.0,72197.0,502340.0,248.3886414,0.050423675,0.030996438,0.037945736,0.264022899,154.5237357,5
2015,5,전남,3.0,48.0,1,1,7,94.785,18.1,23.9,12.8,122.1,2.5,11.3,1010.3,1020.9,1002.5,1010.9,1021.2,1003.1,82.0,20.0,287.5,14,1,1902383.0,95950.0,59464.0,72419.0,501395.0,248.3886414,0.050436742,0.031257638,0.038067518,0.263561544,154.5030258,8
2015,4,전남,1.0,3.0,1,0,0,94.444,12.9,18.2,8.3,210.9,2.8,11.7,1016.1,1027.8,999.8,1016.5,1028.1,1001.1,83.0,22.0,197.9,14,1,1902212.0,96066.0,59909.0,72579.0,500209.0,248.3886414,0.050502257,0.031494387,0.038155053,0.262961752,154.4891379,15
2015,3,전남,1.0,6.0,1,0,0,94.52,7.4,13.5,1.9,53.9,2.9,12.0,1021.3,1036.0,1004.6,1022.2,1036.7,1004.9,75.0,18.0,253.5,6,1,1902274.0,96211.0,60298.0,72698.0,499319.0,248.3886414,0.050576836,0.031697852,0.038216366,0.26248532,154.4941733,9
2015,2,전남,1.0,6.0,1,1,5,94.349,3.5,7.9,-0.7,36.1,3.5,11.0,1021.6,1033.3,1011.0,1023.2,1035.0,1012.2,81.0,41.0,192.8,0,0,1903220.0,96406.0,61048.0,72692.0,497328.0,248.3886414,0.050654155,0.032076166,0.038194218,0.261308729,154.5710032,4
2015,1,전남,3.0,21.0,1,1,4,94.605,2.7,7.1,-1.3,34.5,3.4,11.1,1023.9,1035.8,1007.2,1025.0,1036.8,1008.5,84.0,48.0,204.3,1,1,1904220.0,96626.0,61652.0,72780.0,496063.0,248.3886414,0.050743086,0.032376511,0.038220374,0.260507189,154.6522187,7
2015,12,전북,1.0,6.0,1,1,3,95.148,3.6,8.2,-0.5,67.1,1.5,9.6,1024.2,1035.2,1009.9,1025.9,1037.5,1011.6,84.0,37.0,138.8,1,1,1869711.0,100581.0,59234.0,73236.0,445741.0,303.9085052,0.053794945,0.031680832,0.03916969,0.238401015,231.7782337,7
2015,11,전북,0.0,0.0,0,0,0,94.93,10.2,14.4,6.6,113.5,1.4,7.3,1021.6,1029.6,1011.0,1023.3,1033.4,1012.7,91.0,38.0,80.9,1,1,1869654.0,100689.0,59815.0,73439.0,444569.0,303.9085052,0.05385435,0.03199255,0.03927946,0.237781429,231.7711677,2
2015,10,전북,2.0,26.0,1,1,3,95.196,14.8,21.6,9.4,109.8,1.6,8.5,1017.8,1030.6,995.3,1019.4,1032.9,997.8,81.0,31.0,233.7,14,1,1869297.0,100957.0,60221.0,73496.0,443351.0,303.9085052,0.054008004,0.032215854,0.039317455,0.237175259,231.7269123,7
2015,9,전북,0.0,0.0,0,1,4,95.129,20.3,26.7,15.0,43.7,1.5,5.9,1012.5,1022.7,1001.1,1014.2,1025.5,1003.8,83.0,30.0,235.9,2,1,1869255.0,101184.0,60696.0,73671.0,441920.0,303.9085052,0.054130656,0.03247069,0.039411958,0.236415042,231.7217058,9
2015,8,전북,7.0,101.0,1,0,0,95.358,24.9,30.2,20.9,77.4,1.6,7.2,1007.3,1014.1,996.1,1009.0,1016.1,998.7,89.0,53.0,224.6,5,1,1869025.0,101353.0,61210.0,73646.0,440358.0,303.9085052,0.054227739,0.032749696,0.039403432,0.235608405,231.6931939,7
2015,7,전북,3.0,12.0,1,0,0,95.377,24.6,29.2,21.1,153.1,1.9,8.9,1005.6,1013.2,986.2,1007.2,1015.0,989.6,92.0,45.0,190.2,0,0,1869354.0,101419.0,61713.0,73833.0,439047.0,303.9085052,0.054253501,0.033013009,0.039496532,0.234865627,231.7339783,7
2015,6,전북,2.0,212.0,1,0,0,95.434,21.6,27.0,17.1,112.3,1.7,7.7,1005.9,1014.3,990.0,1007.5,1016.8,992.4,86.0,25.0,196.2,3,1,1869668.0,101576.0,62157.0,73972.0,437941.0,303.9085052,0.054328362,0.03324494,0.039564243,0.234234634,231.7729032,5
2015,5,전북,1.0,30.0,1,1,7,95.339,17.9,24.9,11.4,41.5,2.0,10.3,1009.2,1018.6,998.8,1010.9,1020.3,1001.4,78.0,20.0,280.3,5,1,1869965.0,101764.0,62547.0,74090.0,436824.0,303.9085052,0.05442027,0.03344822,0.039621062,0.233600094,231.8097207,11
2015,4,전북,0.0,0.0,0,0,0,95.072,12.8,19.3,7.1,117.9,1.9,10.3,1014.7,1026.3,997.2,1016.3,1028.3,999.7,80.0,15.0,182.1,4,1,1869900.0,102017.0,62941.0,74121.0,435384.0,303.9085052,0.054557463,0.033660089,0.039639018,0.23283812,231.801663,16
2015,3,전북,0.0,0.0,0,0,0,95.158,6.1,13.2,-0.3,36.9,2.0,8.8,1020.7,1035.2,1004.0,1022.4,1038.2,1005.8,72.0,16.0,253.7,0,0,1869966.0,102198.0,63475.0,74212.0,434430.0,303.9085052,0.054652331,0.033944467,0.039686283,0.232319732,231.8098447,13
2015,2,전북,0.0,0.0,0,1,5,95.063,1.8,6.8,-2.6,17.1,2.0,7.9,1021.6,1034.0,1010.3,1023.4,1036.3,1012.3,77.0,36.0,167.6,0,0,1870728.0,102512.0,64099.0,74223.0,432072.0,303.9085052,0.054797918,0.034264201,0.039675998,0.23096463,231.9043058,9
2015,1,전북,2.0,50.0,1,1,4,95.253,0.2,5.2,-4.3,42.8,1.7,7.4,1023.7,1035.0,1006.4,1025.4,1038.6,1008.6,80.0,39.0,174.3,0,0,1871018.0,102831.0,64620.0,74231.0,430480.0,303.9085052,0.05495992,0.034537348,0.039674124,0.230077958,231.9402556,5
2015,12,제주,0.0,0.0,0,1,3,94.195,9.7,12.4,7.0,99.6,4.1,13.4,1022.6,1033.4,1005.9,1025.1,1035.9,1008.3,71.0,46.0,136.7,1,1,624395.0,39299.0,21712.0,25301.0,117752.0,422.3165829,0.062939325,0.03477286,0.040520824,0.188585751,337.6688675,2
2015,11,제주,0.0,0.0,0,0,0,94.148,15.0,17.7,12.2,201.2,3.6,13.1,1019.9,1027.6,1010.5,1022.3,1030.1,1013.1,81.0,47.0,112.7,1,1,622952.0,39256.0,21795.0,25397.0,117249.0,422.3165829,0.063016091,0.034986644,0.040768791,0.188215143,336.8885023,5
2015,10,제주,4.0,15.0,1,1,3,94.355,18.7,22.5,15.3,42.2,3.5,12.9,1016.8,1029.2,999.3,1019.2,1031.7,1001.6,71.0,35.0,257.4,3,1,621661.0,39275.0,21953.0,25335.0,116686.0,422.3165829,0.06317752,0.035313459,0.040753723,0.18770037,336.1903376,3
2015,9,제주,1.0,4.0,1,1,4,94.251,22.7,25.8,20.0,242.6,3.3,9.9,1011.0,1021.7,999.0,1013.3,1023.8,1001.3,78.0,46.0,209.9,2,1,620009.0,39250.0,22071.0,25306.0,116039.0,422.3165829,0.063305533,0.03559787,0.040815537,0.187156961,335.2969465,2
2015,8,제주,0.0,0.0,0,0,0,94.6,26.0,29.1,23.6,180.5,2.9,11.0,1006.1,1012.9,994.6,1008.4,1014.9,996.9,86.0,56.0,217.8,1,1,618447.0,39280.0,22213.0,25293.0,115399.0,422.3165829,0.063513931,0.035917387,0.040897603,0.186594809,334.4522267,4
2015,7,제주,2.0,4.0,1,0,0,94.525,24.4,27.3,22.2,318.8,3.4,12.7,1005.1,1011.8,990.4,1007.1,1014.0,992.4,92.0,56.0,196.1,2,1,617038.0,39234.0,22328.0,25327.0,114842.0,422.3165829,0.063584415,0.036185778,0.041046094,0.186118197,333.6902485,1
2015,6,제주,1.0,3.0,1,0,0,94.421,21.0,24.0,18.6,226.0,2.7,10.5,1005.1,1013.9,990.5,1007.4,1016.0,993.9,90.0,43.0,153.9,0,0,615250.0,39193.0,22427.0,25339.0,114293.0,422.3165829,0.06370256,0.036451849,0.041184884,0.185766761,332.7233094,3
2015,5,제주,1.0,9.0,1,1,7,94.327,18.1,22.0,14.9,272.4,3.1,11.8,1008.4,1017.5,999.9,1010.8,1019.6,1002.0,80.0,20.0,255.4,1,1,613858.0,39199.0,22496.0,25378.0,113723.0,422.3165829,0.063856788,0.036646912,0.041341809,0.185259457,331.9705246,2
2015,4,제주,0.0,0.0,0,0,0,93.894,14.3,18.0,11.1,212.5,3.5,11.4,1013.5,1024.1,998.1,1015.9,1026.6,1001.6,82.0,19.0,178.7,3,1,612505.0,39215.0,22692.0,25309.0,113121.0,422.3165829,0.064023967,0.037047861,0.041320479,0.184685839,331.2388307,2
2015,3,제주,1.0,4.0,1,0,0,93.781,10.1,13.6,6.7,136.4,3.6,13.0,1019.4,1033.8,1000.6,1021.9,1036.6,1003.9,70.0,26.0,214.0,1,1,611044.0,39204.0,22814.0,25262.0,112704.0,422.3165829,0.064159046,0.0373361,0.041342358,0.184444983,330.4487312,9
2015,2,제주,1.0,6.0,1,1,5,93.508,7.1,10.3,4.1,94.0,4.5,12.0,1020.2,1031.3,1009.3,1022.7,1033.9,1011.8,69.0,42.0,165.8,1,1,609612.0,39200.0,23001.0,25180.0,111715.0,422.3165829,0.064303196,0.037730556,0.041304961,0.183255907,329.6743146,2
2015,1,제주,0.0,0.0,0,1,4,93.781,7.3,10.5,4.2,82.6,4.8,14.5,1022.0,1033.3,1006.5,1024.6,1035.9,1009.4,70.0,41.0,197.4,0,0,608325.0,39154.0,23107.0,25179.0,111205.0,422.3165829,0.064363621,0.03798463,0.041390704,0.182805244,328.9783132,1
2015,12,충남,2.0,14.0,1,1,3,95.563,2.8,7.5,-1.4,52.9,1.4,8.4,1024.3,1035.5,1008.8,1026.1,1037.5,1012.4,81.0,30.0,152.3,1,1,2077649.0,117694.0,62960.0,75844.0,458092.0,349.523224,0.056647682,0.030303482,0.036504722,0.220485751,252.9403181,8
2015,11,충남,2.0,6.0,1,0,0,95.277,9.6,13.6,6.0,141.4,1.4,6.1,1021.7,1030.0,1011.2,1023.6,1032.5,1012.8,90.0,43.0,82.4,1,1,2074956.0,117825.0,63504.0,75879.0,456454.0,349.523224,0.056784337,0.030604986,0.036568968,0.219982496,252.6124627,11
2015,10,충남,2.0,83.0,1,1,3,95.468,14.4,21.5,8.7,85.9,1.3,8.1,1017.7,1030.8,993.9,1019.3,1032.4,995.5,80.0,29.0,229.5,15,1,2073340.0,117837.0,64058.0,75862.0,455108.0,349.523224,0.056834383,0.030896042,0.036589271,0.21950476,252.4157252,11
2015,9,충남,1.0,6.0,1,1,4,95.496,20.5,26.9,15.1,19.6,1.3,5.1,1012.7,1023.2,1002.7,1014.5,1025.1,1005.4,79.0,26.0,241.6,7,1,2072314.0,117948.0,64533.0,75906.0,453698.0,349.523224,0.056916085,0.031140551,0.036628619,0.218933038,252.2908163,8
2015,8,충남,3.0,50.0,1,0,0,95.869,25.1,30.2,21.2,59.6,1.5,6.9,1007.3,1014.3,997.5,1009.0,1015.9,1000.7,89.0,53.0,204.6,3,1,2071333.0,117908.0,65073.0,75855.0,452039.0,349.523224,0.05692373,0.031416001,0.036621345,0.218235793,252.1713859,10
2015,7,충남,0.0,0.0,0,0,0,95.783,24.4,28.7,21.0,134.4,1.8,8.0,1005.6,1013.8,986.5,1007.2,1015.7,989.2,91.0,44.0,169.3,5,1,2069109.0,117713.0,65550.0,75843.0,450339.0,349.523224,0.056890671,0.031680303,0.036654908,0.217648756,251.9006283,8
2015,6,충남,5.0,168.0,1,0,0,95.707,21.8,27.6,16.9,94.1,1.6,7.0,1005.7,1014.6,991.4,1007.5,1016.4,993.9,82.0,27.0,228.8,1,1,2068444.0,117719.0,66002.0,75952.0,449166.0,349.523224,0.056911862,0.03190901,0.036719389,0.217151637,251.8196689,10
2015,5,충남,0.0,0.0,0,1,7,95.592,17.6,24.4,11.1,38.0,1.8,9.0,1008.9,1018.2,998.2,1010.6,1020.0,999.5,73.0,17.0,280.8,5,1,2067096.0,117840.0,66306.0,76187.0,448144.0,349.523224,0.057007512,0.032076885,0.036857021,0.216798833,251.6555586,11
2015,4,충남,1.0,4.0,1,0,0,95.277,12.3,18.3,6.5,105.4,1.9,10.1,1014.7,1025.9,995.2,1016.5,1027.9,997.7,72.0,18.0,195.3,6,1,2065609.0,117865.0,66664.0,76342.0,446387.0,349.523224,0.057060654,0.032273291,0.036958592,0.216104306,251.474526,17
2015,3,충남,1.0,6.0,1,0,0,95.305,5.5,12.7,-1.3,32.8,1.9,8.5,1020.4,1035.1,1005.6,1022.4,1037.4,1007.8,63.0,18.0,262.1,2,1,2064229.0,117837.0,67102.0,76330.0,444757.0,349.523224,0.057085236,0.032507052,0.036977487,0.215459138,251.3065199,19
2015,2,충남,2.0,9.0,1,1,5,95.267,1.3,6.4,-3.4,25.4,1.8,7.5,1021.4,1034.1,1010.0,1023.2,1035.9,1012.1,72.0,26.0,164.6,2,1,2062924.0,118036.0,67612.0,76275.0,441973.0,349.523224,0.057217813,0.032774838,0.036974217,0.214245896,251.1476446,24
2015,1,충남,4.0,21.0,1,1,4,95.573,-0.4,4.6,-4.9,27.3,1.6,6.7,1023.6,1035.4,1008.0,1025.5,1038.0,1011.5,76.0,35.0,178.4,1,1,2063050.0,118271.0,68092.0,76364.0,439950.0,349.523224,0.057328228,0.033005502,0.037015099,0.213252224,251.1629843,13
2015,12,충북,1.0,35.0,1,1,3,95.008,1.3,6.2,-3.1,37.4,1.5,6.5,1018.2,1029.8,1003.8,1026.0,1038.6,1010.8,74.0,18.0,147.6,1,1,1583952.0,85977.0,48433.0,59765.0,326888.0,390.7751004,0.054280054,0.030577315,0.037731573,0.206374941,213.8390177,14
2015,11,충북,1.0,2.0,1,0,0,94.732,8.6,12.6,4.9,109.1,1.6,6.5,1016.1,1024.4,1005.5,1023.9,1033.2,1012.8,81.0,31.0,81.4,1,1,1583053.0,86117.0,48901.0,59845.0,325552.0,390.7751004,0.054399316,0.030890311,0.037803535,0.2056482,213.7176495,6
2015,10,충북,1.0,11.0,1,1,3,94.979,13.4,20.8,7.2,76.5,1.5,6.8,1011.7,1024.7,987.4,1019.2,1032.6,994.6,75.0,19.0,250.3,10,1,1582656.0,86191.0,49277.0,59995.0,324533.0,390.7751004,0.054459718,0.031135635,0.037907796,0.205055931,213.6640532,6
2015,9,충북,1.0,5.0,1,1,4,95.074,19.4,26.2,13.6,30.7,1.4,5.9,1007.2,1018.5,997.8,1014.6,1026.8,1005.4,75.0,24.0,234.7,7,1,1582080.0,86550.0,49608.0,60079.0,323383.0,390.7751004,0.054706462,0.031356189,0.037974692,0.204403696,213.5862912,7
2015,8,충북,0.0,0.0,0,0,0,95.226,24.7,30.3,20.4,72.9,1.4,7.2,1001.7,1008.8,992.0,1008.8,1016.1,998.7,81.0,35.0,228.8,4,1,1581792.0,86548.0,50021.0,60186.0,322259.0,390.7751004,0.054715159,0.031622995,0.03804925,0.203730326,213.5474102,9
2015,7,충북,1.0,98.0,1,0,0,95.207,24.2,28.9,20.4,170.6,1.7,6.8,1000.1,1008.7,981.8,1007.3,1016.9,990.6,80.0,32.0,182.8,2,1,1581840.0,86654.0,50410.0,60240.0,321181.0,390.7751004,0.054780509,0.031867951,0.038082233,0.203042659,213.5538903,10
2015,6,충북,0.0,0.0,0,0,0,95.245,22.2,28.4,16.6,78.2,1.7,6.4,1000.2,1009.2,986.5,1007.0,1017.3,993.7,67.0,14.0,245.8,1,1,1582181.0,86766.0,50717.0,60475.0,320295.0,390.7751004,0.054839491,0.032055119,0.038222555,0.202438912,213.5999265,10
2015,5,충북,1.0,37.0,1,1,7,95.226,18.3,25.6,10.7,26.9,1.9,8.8,1003.1,1012.8,991.9,1010.0,1021.7,999.2,59.0,12.0,296.3,6,1,1580042.0,86785.0,51114.0,60595.0,319268.0,390.7751004,0.054925755,0.032349773,0.038350246,0.202062983,213.3111541,11
2015,4,충북,2.0,28.0,1,0,0,94.913,12.1,18.5,6.0,94.9,2.0,8.0,1009.2,1020.3,989.6,1016.4,1028.2,996.6,65.0,14.0,187.5,3,1,1579291.0,86917.0,51578.0,60659.0,318021.0,390.7751004,0.055035456,0.032658959,0.038409008,0.201369475,213.2097665,11
2015,3,충북,1.0,45.0,1,0,0,95.027,5.6,13.2,-1.6,40.0,2.0,8.4,1014.4,1029.0,1001.2,1021.6,1037.2,1009.2,50.0,11.0,270.7,2,1,1578748.0,87032.0,51954.0,60879.0,316943.0,390.7751004,0.055127227,0.032908355,0.038561569,0.200755915,213.1364596,12
2015,2,충북,0.0,0.0,0,1,5,95.065,0.5,6.1,-4.2,28.7,2.0,7.8,1015.3,1028.1,1003.9,1022.7,1036.0,1011.1,65.0,19.0,175.3,0,0,1578253.0,87183.0,52426.0,61107.0,314698.0,390.7751004,0.055240193,0.033217741,0.038718127,0.199396421,213.0696329,8
2015,1,충북,1.0,3.0,1,1,4,95.179,-1.5,3.6,-6.1,21.7,1.7,6.9,1017.6,1029.8,1003.1,1025.1,1039.4,1010.4,71.0,26.0,178.0,0,0,1578531.0,87418.0,52907.0,61273.0,313057.0,390.7751004,0.055379337,0.033516605,0.038816469,0.198321731,213.1071638,9
2014,12,강원,2.0,21.0,1,0,0,93.833,-3.0,2.2,-8.1,9.7,2.4,9.7,1018.3,1033.0,999.4,1024.6,1039.3,1008.0,66.0,21.0,235.5,1,1,1544442.0,80470.0,50984.0,58262.0,344204.0,276.7161572,0.05210296,0.033011275,0.037723657,0.222866252,91.79132156,4
2014,11,강원,2.0,8.0,1,0,0,93.841,7.2,12.7,2.3,43.8,1.7,8.8,1018.0,1026.3,1001.7,1022.0,1032.8,1008.3,73.0,22.0,195.6,1,1,1542604.0,80647.0,51389.0,58362.0,342927.0,276.7161572,0.052279781,0.033313151,0.03783343,0.222303974,91.68208311,4
2014,10,강원,1.0,3.0,1,1,3,94.216,13.1,19.8,7.6,106.2,1.7,8.3,1017.7,1025.6,1002.6,1021.0,1031.4,1006.9,78.0,21.0,244.3,6,1,1542147.0,80808.0,51752.0,58431.0,341724.0,276.7161572,0.052399674,0.033558409,0.037889384,0.221589771,91.65492208,2
2014,9,강원,0.0,0.0,0,1,5,94.547,19.4,25.1,15.0,138.3,1.5,6.4,1011.8,1021.4,1000.6,1014.4,1023.9,1002.7,87.0,40.0,230.0,4,1,1541414.0,80922.0,52125.0,58643.0,340395.0,276.7161572,0.05249855,0.033816353,0.038044938,0.220832949,91.61135745,4
2014,8,강원,0.0,0.0,0,1,3,94.635,22.6,26.8,19.4,260.1,1.6,6.7,1007.0,1017.1,995.5,1009.1,1020.3,997.8,89.0,43.0,160.2,6,1,1541010.0,80985.0,52409.0,58810.0,339019.0,276.7161572,0.052553196,0.034009513,0.038163283,0.219997923,91.58734639,4
2014,7,강원,2.0,6.0,1,0,0,94.538,24.5,29.7,20.3,127.6,1.8,9.5,1004.5,1011.1,992.1,1007.2,1014.3,994.2,80.0,36.0,251.3,5,1,1541315.0,81257.0,52676.0,58877.0,337749.0,276.7161572,0.052719269,0.034176012,0.0381992,0.219130418,91.60547355,3
2014,6,강원,2.0,31.0,1,1,3,94.425,20.6,25.7,16.7,65.8,1.7,6.1,1005.3,1012.1,998.5,1007.4,1015.1,1000.5,90.0,31.0,197.6,1,1,1541568.0,81448.0,52850.0,58995.0,336590.0,276.7161572,0.052834517,0.034283275,0.038269476,0.218342623,91.62051019,5
2014,5,강원,0.0,0.0,0,1,4,94.6,17.9,24.6,11.5,35.8,2.4,10.0,1006.5,1021.7,991.5,1010.6,1027.4,997.0,62.0,19.0,304.5,1,1,1541841.0,81566.0,53090.0,59121.0,335574.0,276.7161572,0.052901693,0.034432863,0.038344421,0.21764501,91.63673548,6
2014,4,강원,1.0,44.0,1,0,0,94.417,12.4,18.8,6.4,90.6,2.0,8.7,1014.5,1023.1,1006.2,1017.4,1027.5,1009.8,66.0,19.0,220.5,1,1,1541556.0,81816.0,53372.0,59239.0,334467.0,276.7161572,0.053073648,0.034622161,0.038428056,0.216967142,91.61979699,8
2014,3,강원,0.0,0.0,0,0,0,94.521,6.3,12.2,0.4,32.0,2.2,8.8,1016.3,1027.2,1003.8,1019.7,1032.4,1006.5,64.0,18.0,225.4,1,1,1541051.0,82186.0,53547.0,59316.0,333502.0,276.7161572,0.053331136,0.034747065,0.038490615,0.216412046,91.58978316,5
2014,2,강원,0.0,0.0,0,0,0,94.303,-0.1,5.2,-4.7,74.1,1.6,7.0,1023.6,1032.2,1000.8,1026.7,1038.4,1009.2,79.0,26.0,180.3,0,0,1539343.0,82482.0,53818.0,59267.0,332151.0,276.7161572,0.0535826,0.034961669,0.038501491,0.215774522,91.48827104,4
2014,1,강원,1.0,4.0,1,1,3,94.137,-1.3,3.9,-6.4,22.7,1.8,8.3,1020.2,1030.5,1004.2,1025.5,1037.4,1011.8,69.0,21.0,200.9,0,0,1540745.0,82807.0,54173.0,59432.0,331055.0,276.7161572,0.053744779,0.035160263,0.038573547,0.214866834,91.57159656,1
2014,12,경기,15.0,139.0,1,0,0,93.858,-3.8,1.6,-8.7,17.3,1.8,8.9,1021.0,1034.3,1005.6,1024.8,1038.5,1009.2,64.0,23.0,190.5,0,0,12357830.0,766082.0,442401.0,488175.0,1780595.0,703.9995688,0.061991628,0.035799246,0.039503295,0.144086381,1214.805083,55
2014,11,경기,7.0,98.0,1,0,0,93.858,7.2,13.4,1.8,40.3,1.4,7.7,1018.1,1028.1,1005.6,1021.9,1031.9,1009.1,75.0,22.0,195.5,1,1,12348078.0,765971.0,445698.0,488944.0,1772270.0,703.9995688,0.062031597,0.036094524,0.03959677,0.14352598,1213.846437,43
2014,10,경기,4.0,21.0,1,1,3,94.032,13.8,21.1,7.7,70.8,1.3,7.3,1016.5,1024.7,1003.6,1020.3,1029.2,1007.1,77.0,18.0,243.2,15,1,12342448.0,765937.0,448414.0,489769.0,1763933.0,703.9995688,0.062057138,0.036331042,0.039681674,0.142915976,1213.292995,53
2014,9,경기,8.0,48.0,1,1,5,94.335,20.5,26.9,15.6,85.7,1.1,5.2,1010.1,1017.4,997.7,1013.7,1021.4,1001.1,80.0,25.0,216.2,13,1,12334023.0,765499.0,451654.0,491293.0,1754947.0,703.9995688,0.062064016,0.036618547,0.03983234,0.142285044,1212.464796,47
2014,8,경기,15.0,293.0,1,1,3,94.396,24.0,28.7,20.4,183.7,1.5,7.0,1005.0,1014.6,992.0,1008.4,1018.6,995.9,81.0,37.0,182.6,1,1,12324470.0,764869.0,454429.0,492296.0,1746657.0,703.9995688,0.062061005,0.036872093,0.039944598,0.141722687,1211.525713,52
